audit_tab,link_type,hu_page,ro_url,anchor,ro_final_status,ro_final_url,hu_replacement,action
301,Hyperlink,https://www.alessandrodesign.hu/collections/vilagito-test?page=1,https://www.alessandrodesign.ro/collections/aplice-led?_pos=2&_psq=aplice&_ss=e&_v=1.0,Aplice LED,200,https://www.alessandrodesign.ro/collections/aplice?_pos=2&_psq=aplice&_ss=e&_v=1.0,https://www.alessandrodesign.hu/collections/alkalmazni,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-alakitsunk-ki-sminkstudiot-otthon-praktikus-otletek,https://www.alessandrodesign.ro/collections/aplice-moderne,alkalmazza modern,200,https://www.alessandrodesign.ro/collections/aplice-moderne,https://www.alessandrodesign.hu/collections/modern-fali-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/elrendezesi-tippek/hogyan-valasszuk-ki-a-kulteri-alkalmazast-a-modern-es-funkcionalis-megjeleneshez,https://www.alessandrodesign.ro/collections/aplice-moderne,Modern alkalmazások,200,https://www.alessandrodesign.ro/collections/aplice-moderne,https://www.alessandrodesign.hu/collections/modern-fali-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/pincetervezesi-otletek-egyszeru-megoldasok-a-feny-a-ter-es-a-kenyelem-erdekeben,https://www.alessandrodesign.ro/collections/becuri-led,E27 LED izzók,200,https://www.alessandrodesign.ro/collections/becuri-led,https://www.alessandrodesign.hu/collections/e27-led-izzok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/mi-az-a-cri-es-hogyan-segit-kivalasztani-az-idealis-vilagitast,https://www.alessandrodesign.ro/collections/becuri-led,Magas CRI LED,200,https://www.alessandrodesign.ro/collections/becuri-led,https://www.alessandrodesign.hu/collections/e27-led-izzok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-rendezzunk-be-egy-nappalit-autentikus-vintage-stilusban,https://www.alessandrodesign.ro/collections/becuri-vintage,Az Alessandro Design vintage lámpái,200,https://www.alessandrodesign.ro/collections/becuri-vintage,https://www.alessandrodesign.hu/collections/vintage-izzok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/mennyit-fogyaszt-egy-led-minden-amit-a-led-ek-hatekonysagarol-tudni-kell,https://www.alessandrodesign.ro/collections/becuri-vintage,vintage izzók,200,https://www.alessandrodesign.ro/collections/becuri-vintage,https://www.alessandrodesign.hu/collections/vintage-izzok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/elo-csillar,https://www.alessandrodesign.ro/collections/candelabre-cristal,kristálycsillárok,200,https://www.alessandrodesign.ro/collections/candelabre-cristal,https://www.alessandrodesign.hu/collections/kristaly-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/elo-csillar?page=1,https://www.alessandrodesign.ro/collections/candelabre-cristal,kristálycsillárok,200,https://www.alessandrodesign.ro/collections/candelabre-cristal,https://www.alessandrodesign.hu/collections/kristaly-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/vilagito-test,https://www.alessandrodesign.ro/collections/candelabre-la-comanda?_pos=1&_psq=la+comanda&_ss=e&_v=1.0,Candelabre la comanda,200,https://www.alessandrodesign.ro/collections/candelabre,https://www.alessandrodesign.hu/collections/csillarok-1,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/vilagito-test?page=1,https://www.alessandrodesign.ro/collections/candelabre-la-comanda?_pos=1&_psq=la+comanda&_ss=e&_v=1.0,Candelabre la comanda,200,https://www.alessandrodesign.ro/collections/candelabre,https://www.alessandrodesign.hu/collections/csillarok-1,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/vilagito-test,https://www.alessandrodesign.ro/collections/iluminat-de-exterior,külső világítás,200,https://www.alessandrodesign.ro/collections/iluminat-de-exterior,https://www.alessandrodesign.hu/collections/outdoor-lighting,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/vilagito-test?page=1,https://www.alessandrodesign.ro/collections/iluminat-de-exterior,külső világítás,200,https://www.alessandrodesign.ro/collections/iluminat-de-exterior,https://www.alessandrodesign.hu/collections/outdoor-lighting,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/kulso-alkalmazas,https://www.alessandrodesign.ro/collections/instalatii-led-exterior?_pos=1&_psq=instalatii&_ss=e&_v=1.0,Instalatii LED Exterior,200,https://www.alessandrodesign.ro/collections/produse-led,https://www.alessandrodesign.hu/collections/led-termekek,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/kulso-alkalmazas?page=1,https://www.alessandrodesign.ro/collections/instalatii-led-exterior?_pos=1&_psq=instalatii&_ss=e&_v=1.0,Instalatii LED Exterior,200,https://www.alessandrodesign.ro/collections/produse-led,https://www.alessandrodesign.hu/collections/led-termekek,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/femes-fenyek,https://www.alessandrodesign.ro/collections/lustre-cu-abajur,csillárok lámpaernyőkkel,200,https://www.alessandrodesign.ro/collections/lustre-clasice,https://www.alessandrodesign.hu/collections/klasszikus-csillarok-1,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/femes-fenyek?page=1,https://www.alessandrodesign.ro/collections/lustre-cu-abajur,csillárok lámpaernyőkkel,200,https://www.alessandrodesign.ro/collections/lustre-clasice,https://www.alessandrodesign.hu/collections/klasszikus-csillarok-1,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/felfuggesztett-led-csillarok,https://www.alessandrodesign.ro/collections/lustre-led-cristal,LED kristály csillárok,200,https://www.alessandrodesign.ro/collections/lustre-led-cristal,https://www.alessandrodesign.hu/collections/kristaly-led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/felfuggesztett-led-csillarok?page=1,https://www.alessandrodesign.ro/collections/lustre-led-cristal,LED kristály csillárok,200,https://www.alessandrodesign.ro/collections/lustre-led-cristal,https://www.alessandrodesign.hu/collections/kristaly-led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/felfuggesztett-led-csillarok,https://www.alessandrodesign.ro/collections/lustre-led-cristale?_pos=3&_psq=crista&_ss=e&_v=1.0,Lustre LED & Cristale,200,https://www.alessandrodesign.ro/collections/lustre-led-cristal?_pos=3&_psq=crista&_ss=e&_v=1.0,https://www.alessandrodesign.hu/collections/kristaly-led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/felfuggesztett-led-csillarok?page=1,https://www.alessandrodesign.ro/collections/lustre-led-cristale?_pos=3&_psq=crista&_ss=e&_v=1.0,Lustre LED & Cristale,200,https://www.alessandrodesign.ro/collections/lustre-led-cristal?_pos=3&_psq=crista&_ss=e&_v=1.0,https://www.alessandrodesign.hu/collections/kristaly-led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/crystal-led-csillarok,https://www.alessandrodesign.ro/collections/lustre-led-suspendate?_pos=1&_psq=suspe&_ss=e&_v=1.0,Lustre LED Suspendate,200,https://www.alessandrodesign.ro/collections/lustre-led-suspendate?_pos=1&_psq=suspe&_ss=e&_v=1.0,https://www.alessandrodesign.hu/collections/felfuggesztett-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/crystal-led-csillarok?page=1,https://www.alessandrodesign.ro/collections/lustre-led-suspendate?_pos=1&_psq=suspe&_ss=e&_v=1.0,Lustre LED Suspendate,200,https://www.alessandrodesign.ro/collections/lustre-led-suspendate?_pos=1&_psq=suspe&_ss=e&_v=1.0,https://www.alessandrodesign.hu/collections/felfuggesztett-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/fal,https://www.alessandrodesign.ro/collections/plafoniere-led?_pos=1&_psq=plafo&_ss=e&_v=1.0,Plafoniere LED,200,https://www.alessandrodesign.ro/collections/plafoniere-led-1,https://www.alessandrodesign.hu/collections/led-mennyezeti-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/fal?page=1,https://www.alessandrodesign.ro/collections/plafoniere-led?_pos=1&_psq=plafo&_ss=e&_v=1.0,Plafoniere LED,200,https://www.alessandrodesign.ro/collections/plafoniere-led-1,https://www.alessandrodesign.hu/collections/led-mennyezeti-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/lampak-es-lampak,https://www.alessandrodesign.ro/collections/plafoniere-led?_pos=1&_psq=plafoni&_ss=e&_v=1.0,Plafoniere LED,200,https://www.alessandrodesign.ro/collections/plafoniere-led-1,https://www.alessandrodesign.hu/collections/led-mennyezeti-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/lampak-es-lampak?page=1,https://www.alessandrodesign.ro/collections/plafoniere-led?_pos=1&_psq=plafoni&_ss=e&_v=1.0,Plafoniere LED,200,https://www.alessandrodesign.ro/collections/plafoniere-led-1,https://www.alessandrodesign.hu/collections/led-mennyezeti-lampak,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-valaszthatja-ki-a-csillarot-a-rendeltetesi-hely-szerint,https://www.alessandrodesign.ro/led-is-the-future,LED lustres az allokommal,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-kell-telepiteni-a-led-led-alessandro-design-ot,https://www.alessandrodesign.ro/led-is-the-future,LED -csillapítás,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/az-5-legjobb-luminator-a-konyhahoz,https://www.alessandrodesign.ro/lustra-alessandro-design-k5-kristal-circus-6040-642.html,A LED -csillár a színházi távirányítással - kifinomult megjelenést hoz létre,200,https://www.alessandrodesign.ro/products/lustra-led-suspendata-cu-telecomanda-si-cristal-teatru-36w-3-cercuri-lumina-rece-calda-neutra-dimabila-crom-lucios-inaltime-reglabila,https://www.alessandrodesign.hu/products/fuggesztett-led-csillar-taviranyitoval-es-kristaly-teatru-36w-3-kor-hideg-meleg-semleges-feny-szabalyozhato-fenyes-krom-allithato-magassagu,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/az-5-legjobb-luminator-a-konyhahoz,https://www.alessandrodesign.ro/lustra-alessandro-design-k5-kristal-circus-6040-642.html,LED LULS LED a színházban,200,https://www.alessandrodesign.ro/products/lustra-led-suspendata-cu-telecomanda-si-cristal-teatru-36w-3-cercuri-lumina-rece-calda-neutra-dimabila-crom-lucios-inaltime-reglabila,https://www.alessandrodesign.hu/products/fuggesztett-led-csillar-taviranyitoval-es-kristaly-teatru-36w-3-kor-hideg-meleg-semleges-feny-szabalyozhato-fenyes-krom-allithato-magassagu,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-aramis-3e27-maro-lemn-si-sticla.html,,200,https://www.alessandrodesign.ro/products/lustra-clasica-aramis-cu-lemn-abajur-patrat-3-x-dulie-e27-gri-negru,https://www.alessandrodesign.hu/products/aramis-classic-csillar-fa-negyzetes-arnyalattal-3x-e27-szurke-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-aramis-3e27-maro-lemn-si-sticla.html,NÉZD MEG A TERMÉKET,200,https://www.alessandrodesign.ro/products/lustra-clasica-aramis-cu-lemn-abajur-patrat-3-x-dulie-e27-gri-negru,https://www.alessandrodesign.hu/products/aramis-classic-csillar-fa-negyzetes-arnyalattal-3x-e27-szurke-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-amanda-248w-dimabila.html,,200,https://www.alessandrodesign.ro/products/lustra-led-cu-telecomanda-lyra-248w-5-cercuri-lumina-rece-calda-neutra-dimabila-auriu-periat,https://www.alessandrodesign.hu/products/led-csillar-taviranyitoval-lyra-248w-5-kor-hideg-meleg-semleges-feny-szabalyozhato-szalcsiszolt-arany,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-amanda-248w-dimabila.html,NÉZD MEG A TERMÉKET,200,https://www.alessandrodesign.ro/products/lustra-led-cu-telecomanda-lyra-248w-5-cercuri-lumina-rece-calda-neutra-dimabila-auriu-periat,https://www.alessandrodesign.hu/products/led-csillar-taviranyitoval-lyra-248w-5-kor-hideg-meleg-semleges-feny-szabalyozhato-szalcsiszolt-arany,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-anisah-33w-alb-auriu.html,,301,https://www.alessandrodesign.ro/products/lustra-led-solena-rotonda-13w-diametru-25cm-lumina-rece-calda-neutra-alb-auriu,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-anisah-33w-alb-auriu.html,NÉZD MEG A TERMÉKET,301,https://www.alessandrodesign.ro/products/lustra-led-solena-rotonda-13w-diametru-25cm-lumina-rece-calda-neutra-alb-auriu,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-clementina-240w-negru-acril.html,,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-clementina-240w-negru-acril.html,NÉZD MEG A TERMÉKET,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-cu-telecomanda-hela-77w-dimabila-alb.html,,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-cu-telecomanda-hela-77w-dimabila-alb.html,NÉZD MEG A TERMÉKET,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-cu-telecomanda-viveka-120w-dimabila-alb-auriu.html,,404,https://www.alessandrodesign.ro/products/lustra-led-suspendata-cu-telecomanda-azariah-112w-2-cercuri-lumina-rece-calda-neutra-dimabila-auriu-lucios-inaltime-reglabila,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-cu-telecomanda-viveka-120w-dimabila-alb-auriu.html,NÉZD MEG A TERMÉKET,404,https://www.alessandrodesign.ro/products/lustra-led-suspendata-cu-telecomanda-azariah-112w-2-cercuri-lumina-rece-calda-neutra-dimabila-auriu-lucios-inaltime-reglabila,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-pulsaris-27w-acril-negru-4000k-ip20.html,,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/pages/ugyfelkepek,https://www.alessandrodesign.ro/lustra-led-pulsaris-27w-acril-negru-4000k-ip20.html,NÉZD MEG A TERMÉKET,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/a-led-csillarok-karbantartasa-tippek-a-maximalis-tartossaghoz-es-hatekonysaghoz,https://www.alessandrodesign.ro/lustre-led,LED Lustres a konyhához,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/dimablazhato-vilagitas-mik-ezek-es-hogyan-mukodnek,https://www.alessandrodesign.ro/lustre-led,LED -csillárok,200,https://www.alessandrodesign.ro/collections/lustre-led,https://www.alessandrodesign.hu/collections/led-csillarok,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/az-5-legjobb-luminator-a-konyhahoz,https://www.alessandrodesign.ro/pendul-sorana-7e27-auriu-cu-negru-metal-si-sticla-tg1197.html,"Sorana Pendul, 7*E27, arany fekete - Tökéletes az étkezési szolgáltatáshoz",200,https://www.alessandrodesign.ro/collections/all,https://www.alessandrodesign.hu/collections/all,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/az-5-legjobb-luminator-a-konyhahoz,https://www.alessandrodesign.ro/pendul-sorana-7e27-auriu-cu-negru-metal-si-sticla-tg1197.html,Az inga Sorana,200,https://www.alessandrodesign.ro/collections/all,https://www.alessandrodesign.hu/collections/all,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/aplica-amena-1x-e14-alb-auriu,,200,https://www.alessandrodesign.ro/products/aplica-amena-1x-e14-alb-auriu,https://www.alessandrodesign.hu/products/amena-lampa-1x-e14-white-gold,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/aplica-amena-1x-e14-alb-auriu,LED lámpa Amena,200,https://www.alessandrodesign.ro/products/aplica-amena-1x-e14-alb-auriu,https://www.alessandrodesign.hu/products/amena-lampa-1x-e14-white-gold,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/aplica-led-elliana-18w-alb-negru,,200,https://www.alessandrodesign.ro/products/aplica-led-elliana-18w-alb-negru,https://www.alessandrodesign.hu/products/led-fali-lampa-elliana-18w-feher-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/aplica-led-elliana-18w-alb-negru,Elliana LED fali lámpa,200,https://www.alessandrodesign.ro/products/aplica-led-elliana-18w-alb-negru,https://www.alessandrodesign.hu/products/led-fali-lampa-elliana-18w-feher-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/mit-jelent-a-cct-a-led-szalagokban-es-hogyan-befolyasolja-a-fenyt,https://www.alessandrodesign.ro/products/banda-led-r2835-12v-5m-ip65-6400k,LED szalag R2835 12V 5m IP65 6400K,404,https://www.alessandrodesign.ro/products/banda-led-r2835-12v-5m-ip65-6400k,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/mit-jelent-a-cct-a-led-szalagokban-es-hogyan-befolyasolja-a-fenyt,https://www.alessandrodesign.ro/products/banda-led-r2835-12v-5m-ip65-6400k,LED szalag R2835 12V 5m IP65 6400K,404,https://www.alessandrodesign.ro/products/banda-led-r2835-12v-5m-ip65-6400k,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/collections/a-letrahaz-csillarjai,https://www.alessandrodesign.ro/products/candelabru-cristal-led-kilkenny-culmino-144w-lumina-neutra-diametru-60cm-auriu,Kristály LED Kilkenny csillár,200,https://www.alessandrodesign.ro/products/candelabru-cristal-led-kilkenny-culmino-144w-lumina-neutra-diametru-60cm-auriu,https://www.alessandrodesign.hu/products/kristaly-led-kilkenny-culmino-csillar-144-w-semleges-feny-atmero-60-cm-arany,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/a-letrahaz-csillarjai?page=1,https://www.alessandrodesign.ro/products/candelabru-cristal-led-kilkenny-culmino-144w-lumina-neutra-diametru-60cm-auriu,Kristály LED Kilkenny csillár,200,https://www.alessandrodesign.ro/products/candelabru-cristal-led-kilkenny-culmino-144w-lumina-neutra-diametru-60cm-auriu,https://www.alessandrodesign.hu/products/kristaly-led-kilkenny-culmino-csillar-144-w-semleges-feny-atmero-60-cm-arany,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/a-letrahaz-csillarjai,https://www.alessandrodesign.ro/products/candelabru-cristal-nathan-13x-gu10-argintiu,Nathan Silver,200,https://www.alessandrodesign.ro/products/candelabru-cristal-led-13-xgu10-meili-crom-diametru-80cm-inaltime-240cm-model-scara,https://www.alessandrodesign.hu/products/led-kristalycsillar-13-xgu10-meili-chrome-atmero-80-cm-magassag-240-cm-letramodell,replace
301,Hyperlink,https://www.alessandrodesign.hu/collections/a-letrahaz-csillarjai?page=1,https://www.alessandrodesign.ro/products/candelabru-cristal-nathan-13x-gu10-argintiu,Nathan Silver,200,https://www.alessandrodesign.ro/products/candelabru-cristal-led-13-xgu10-meili-crom-diametru-80cm-inaltime-240cm-model-scara,https://www.alessandrodesign.hu/products/led-kristalycsillar-13-xgu10-meili-chrome-atmero-80-cm-magassag-240-cm-letramodell,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-inox-75x45-cm-negru-grafit,,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-inox-75x45-cm-negru-grafit,https://www.alessandrodesign.hu/products/rozsdamentes-acel-konyhai-mosogato-75x45-cm-grafit-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-inox-75x45-cm-negru-grafit,Rozsdamentes acél mosogató,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-inox-75x45-cm-negru-grafit,https://www.alessandrodesign.hu/products/rozsdamentes-acel-konyhai-mosogato-75x45-cm-grafit-fekete,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-45x15-cm-sky-blue,,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-45x15-cm-sky-blue,https://www.alessandrodesign.hu/products/gyanta-furdoszobai-mosogato-45x15-cm-egszinkek,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-45x15-cm-sky-blue,Gyanta fürdőszobai mosogató,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-45x15-cm-sky-blue,https://www.alessandrodesign.hu/products/gyanta-furdoszobai-mosogato-45x15-cm-egszinkek,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-60x40-cm-gri-inchis,,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-60x40-cm-gri-inchis,https://www.alessandrodesign.hu/products/gyanta-furdoszobai-mosogato-60x40-cm-sotetszurke,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-60x40-cm-gri-inchis,Fürdőszoba mosogató,200,https://www.alessandrodesign.ro/products/chiuveta-bucatarie-rasina-60x40-cm-gri-inchis,https://www.alessandrodesign.hu/products/gyanta-furdoszobai-mosogato-60x40-cm-sotetszurke,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/dulap-annelise-cu-oglinda-led-pv0017t-60-gri,,200,https://www.alessandrodesign.ro/products/dulap-annelise-cu-oglinda-led-pv0017t-60-gri,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/hogyan-tervezzunk-egy-kis-furdoszobat-trukkok-a-hely-maximalizalasara,https://www.alessandrodesign.ro/products/dulap-annelise-cu-oglinda-led-pv0017t-60-gri,Annelise bútorkészlet,200,https://www.alessandrodesign.ro/products/dulap-annelise-cu-oglinda-led-pv0017t-60-gri,,remove/manual
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/kulteri-lampak-vs-belteri-fali-lampak-mik-a-lenyeges-kulonbsegek,https://www.alessandrodesign.ro/products/fantas-aplica-led-de-exterior-si-interior-2-surse-x-1w-ip65-metalic-negru-3000k,Fantas Aplica LED kül- és beltérre,200,https://www.alessandrodesign.ro/products/fantas-aplica-led-de-exterior-si-interior-2-surse-x-1w-ip65-metalic-negru-3000k,https://www.alessandrodesign.hu/products/fantas-led-fali-lampa-kul-es-belterre-2-forras-x-1w-ip65-metal-fekete-3000k,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/kulteri-lampak-vs-belteri-fali-lampak-mik-a-lenyeges-kulonbsegek,https://www.alessandrodesign.ro/products/fantas-aplica-led-de-exterior-si-interior-2-surse-x-1w-ip65-metalic-negru-3000k,Fantas Aplica LED,200,https://www.alessandrodesign.ro/products/fantas-aplica-led-de-exterior-si-interior-2-surse-x-1w-ip65-metalic-negru-3000k,https://www.alessandrodesign.hu/products/fantas-led-fali-lampa-kul-es-belterre-2-forras-x-1w-ip65-metal-fekete-3000k,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/lustra-forma-cub-struktura-uno-1x-e27-negru-suspendat-metal?_pos=10&_sid=f82929920&_ss=r,,200,https://www.alessandrodesign.ro/products/lustra-forma-cub-struktura-uno-1x-e27-negru-suspendat-metal?_pos=10&_sid=f82929920&_ss=r,https://www.alessandrodesign.hu/products/kocka-alaku-csillar-struktur-uno-1x-e27-fekete-felfuggesztett-fem,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/lustra-forma-cub-struktura-uno-1x-e27-negru-suspendat-metal?_pos=10&_sid=f82929920&_ss=r,STRUKTUR Uno csillár,200,https://www.alessandrodesign.ro/products/lustra-forma-cub-struktura-uno-1x-e27-negru-suspendat-metal?_pos=10&_sid=f82929920&_ss=r,https://www.alessandrodesign.hu/products/kocka-alaku-csillar-struktur-uno-1x-e27-fekete-felfuggesztett-fem,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/lustra-georgiana-cu-cristal-lc110-3gd-3x-e27-auriu-lucios-metal?_pos=62&_sid=47fc57989&_ss=r,,200,https://www.alessandrodesign.ro/products/lustra-moderna-cu-cristal-lc110-3gd-3x-e27-auriu-lucios-metal?_pos=62&_sid=47fc57989&_ss=r,https://www.alessandrodesign.hu/products/modern-klasszikus-csillar-lc110-3gd-kristaly-3x-e27-arany-fem-es-kristaly,replace
301,Hyperlink,https://www.alessandrodesign.hu/blogs/hir/vilagitasi-trendek-2026-ban-milyen-vilagitotesteket-valasszunk,https://www.alessandrodesign.ro/products/lustra-georgiana-cu-cristal-lc110-3gd-3x-e27-auriu-lucios-metal?_pos=62&_sid=47fc57989&_ss=r,Modern klasszikus csillár LC110/3GD,200,https://www.alessandrodesign.ro/products/lustra-moderna-cu-cristal-lc110-3gd-3x-e27-auriu-lucios-metal?_pos=62&_sid=47fc57989&_ss=r,https://www.alessandrodesign.hu/products/modern-klasszikus-csillar-lc110-3gd-kristaly-3x-e27-arany-fem-es-kristaly,replace
